stop_id,stop_name,stop_lat,stop_lon,ligne
RCAS,René Cassin,47.26484515,-1.57387306,"[{'numLigne': '126'}, {'numLigne': '2'}, {'numLigne': '2B'}, {'numLigne': '50'}, {'numLigne': '96'}, {'numLigne': 'C2'}, {'numLigne': 'LCO'}]"
RCER,Rocher,47.21315293,-1.63949256,[{'numLigne': '81'}]
RCPE,Route de la Chapelle,47.25485941,-1.57618523,[{'numLigne': 'C2'}]
RCUU,Rochu,47.21509657,-1.66660477,[{'numLigne': '91'}]
RDFY,Raoul Dufy,47.22262841,-1.5996082,[{'numLigne': 'C3'}]
RDGO,Radigois,47.19305249,-1.51802149,[{'numLigne': '30'}]
RDIE,Rouaudière,47.29420653,-1.58449495,[{'numLigne': 'LCO'}]
RDMV,Rue de Mauves,47.27161724,-1.43265169,"[{'numLigne': '127'}, {'numLigne': '135'}, {'numLigne': '137'}, {'numLigne': '67'}, {'numLigne': 'C7'}]"
RDNT,Rue de Nantes,47.1513463,-1.53429626,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
REDR,Redras,47.16475404,-1.50238259,[{'numLigne': '47'}]
REFR,Réfractaires,47.30304372,-1.54687868,"[{'numLigne': '96'}, {'numLigne': 'LCN'}]"
RETA,Retas,47.15485606,-1.5370586,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
REYN,Reynière,47.25574916,-1.5791607,"[{'numLigne': '109'}, {'numLigne': '59'}]"
RGNI,Reigniers,47.13722374,-1.466225,[{'numLigne': '47'}]
RIND,Rue d'Indre,47.20419564,-1.66407105,"[{'numLigne': '50'}, {'numLigne': '81'}, {'numLigne': '91'}, {'numLigne': 'NBI'}]"
RLEA,Rouleaux,47.20009287,-1.46606724,"[{'numLigne': '162'}, {'numLigne': '60'}]"
RLON,Rennes - Longchamp,47.23874527,-1.57064205,"[{'numLigne': '12'}, {'numLigne': 'C2'}, {'numLigne': 'LO'}]"
RMAU,Roche Maurice,47.19632339,-1.61815596,"[{'numLigne': '131'}, {'numLigne': '81'}]"
RMNE,Romanet,47.21149099,-1.6092312,"[{'numLigne': '1'}, {'numLigne': '1B'}, {'numLigne': 'C20'}, {'numLigne': 'LO'}]"
RNAN,Renan,47.21629683,-1.61355149,"[{'numLigne': '23'}, {'numLigne': '59'}]"
RNDR,Renardières,47.14951251,-1.60162904,[{'numLigne': '98'}]
RNIE,Rinière,47.12869086,-1.6361291,[{'numLigne': '98'}]
RNLT,Renault,47.26341561,-1.49570894,[{'numLigne': '77'}]
RNRE,Renaudières,47.29947868,-1.50809314,"[{'numLigne': '85'}, {'numLigne': '95'}]"
RNTI,Reinetière,47.25688956,-1.49153714,"[{'numLigne': '107'}, {'numLigne': '117'}, {'numLigne': '127'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '80'}, {'numLigne': '87'}]"
ROCA,Rocade,47.16318351,-1.47374654,[{'numLigne': '97'}]
ROET,Rouet,47.14859959,-1.52221594,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
RPAR,Rond-Point de Paris,47.23404481,-1.53644693,"[{'numLigne': '10'}, {'numLigne': 'C1'}, {'numLigne': 'LN'}]"
RPBL,République,47.20470864,-1.554412,"[{'numLigne': '26'}, {'numLigne': '5'}, {'numLigne': '5B'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}, {'numLigne': 'LO'}, {'numLigne': 'LS'}]"
RPCH,Repos de Chasse,47.21668073,-1.59969937,"[{'numLigne': '11'}, {'numLigne': '23'}]"
RPSI,Ripossière,47.19159708,-1.53456459,"[{'numLigne': '172'}, {'numLigne': '42'}]"
RQIO,Trentemoult Roquios,47.19547324,-1.58241481,[{'numLigne': 'N1'}]
RREN,Rond-Point de Rennes,47.23303495,-1.56639015,"[{'numLigne': '10'}, {'numLigne': '12'}, {'numLigne': '23'}, {'numLigne': '26'}, {'numLigne': '2B'}, {'numLigne': 'C2'}, {'numLigne': 'LO'}]"
RROL,Romain Rolland,47.20661689,-1.60953263,"[{'numLigne': '1'}, {'numLigne': '1B'}]"
RSCO,Robert Scott,47.18690928,-1.45892159,[{'numLigne': '27'}]
RSLI,Rousselière,47.17565873,-1.5183543,[{'numLigne': '97'}]
RSNB,Rosenberg,47.23568862,-1.65981468,[{'numLigne': '93'}]
RSRA,Roseraie,47.26061641,-1.52831754,"[{'numLigne': '115'}, {'numLigne': '75'}, {'numLigne': 'C6'}, {'numLigne': 'LC'}]"
RTSC,Recteur Schmitt,47.25312047,-1.553041,"[{'numLigne': '116'}, {'numLigne': '2'}, {'numLigne': '26'}, {'numLigne': '2B'}, {'numLigne': '66'}, {'numLigne': '75'}, {'numLigne': '80'}, {'numLigne': '86'}, {'numLigne': 'E5'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}]"
RUET,Ruette,47.23355399,-1.51075885,"[{'numLigne': '137'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '87'}]"
RVAN,Rond-Point de Vannes,47.22957259,-1.5728809,"[{'numLigne': '10'}, {'numLigne': '3'}, {'numLigne': '3B'}]"
RVDI,Rivaudière,47.22710048,-1.65031394,[{'numLigne': '93'}]
RVER,Roches Vertes,47.1851951,-1.524048,"[{'numLigne': '172'}, {'numLigne': '30'}, {'numLigne': '42'}, {'numLigne': 'LS'}]"
RZEE,Razée,47.21495313,-1.46606598,[{'numLigne': '60'}]
SADU,Santos Dumont,47.25950282,-1.56673508,"[{'numLigne': '126'}, {'numLigne': '2'}, {'numLigne': '2B'}, {'numLigne': '96'}]"
SAGL,St-Aignan de Grand Lieu,47.12305797,-1.63491975,[{'numLigne': '98'}]
SAIG,St-Aignan,47.20813199,-1.57831944,[{'numLigne': 'C1'}]
SALE,Salentine,47.24856478,-1.61024769,"[{'numLigne': '119'}, {'numLigne': '149'}, {'numLigne': '159'}, {'numLigne': '169'}, {'numLigne': '3B'}, {'numLigne': '69'}]"
SAOR,Sables d'Or,47.2650924,-1.45587347,[{'numLigne': '77'}]
SAPI,Saupin,47.18401164,-1.4757574,"[{'numLigne': '112'}, {'numLigne': '42'}]"
SATR,Sautron,47.26538705,-1.68386822,"[{'numLigne': '139'}, {'numLigne': '149'}, {'numLigne': '159'}, {'numLigne': '169'}, {'numLigne': '69'}]"
SAVA,Savarières,47.20867788,-1.48967395,"[{'numLigne': '122'}, {'numLigne': '152'}, {'numLigne': '162'}, {'numLigne': '30'}, {'numLigne': 'C9'}]"
SBAI,St-Blaise,47.16721273,-1.46901489,"[{'numLigne': '102'}, {'numLigne': '112'}, {'numLigne': '122'}, {'numLigne': '192'}, {'numLigne': '47'}]"
SBLL,Sébilleau,47.20484325,-1.53169021,[{'numLigne': '26'}]
SBSA,St-Jean-Baptiste de la Salle,47.23343329,-1.55993982,"[{'numLigne': '10'}, {'numLigne': '23'}, {'numLigne': '2B'}]"
SCHW,Schweitzer,47.29469355,-1.49490801,"[{'numLigne': '75'}, {'numLigne': '85'}, {'numLigne': '95'}, {'numLigne': 'E5'}]"
SCLE,St-Clément,47.22188441,-1.54720031,"[{'numLigne': 'C1'}, {'numLigne': 'C6'}, {'numLigne': 'LN'}]"
SDAV,Square Daviais,47.21153771,-1.55755218,"[{'numLigne': '11'}, {'numLigne': '1B'}, {'numLigne': '23'}, {'numLigne': 'C1'}, {'numLigne': 'LO'}]"
SDON,St-Donatien,47.22894363,-1.54083745,"[{'numLigne': 'C1'}, {'numLigne': 'LN'}]"
SECH,Schoelcher,47.22040335,-1.62773627,"[{'numLigne': '1'}, {'numLigne': '1B'}]"
SEIL,Seil,47.19424602,-1.57081582,"[{'numLigne': '30'}, {'numLigne': '36'}, {'numLigne': '97'}, {'numLigne': 'LS'}]"
SERC,Sercel,47.26686045,-1.48960508,"[{'numLigne': '77'}, {'numLigne': '85'}]"
SEVR,Sèvres,47.18616678,-1.527302,"[{'numLigne': '172'}, {'numLigne': '42'}]"
SFEL,St-Félix,47.23120872,-1.55647209,"[{'numLigne': '2'}, {'numLigne': '2B'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}]"
SFRA,San-Francisco,47.21769575,-1.51636009,[{'numLigne': 'C3'}]
SGRA,Sageran,47.21963113,-1.57122899,"[{'numLigne': '26'}, {'numLigne': '54'}]"
SHMD,St-Hermeland,47.14426175,-1.69603334,[{'numLigne': '108'}]
SILL,Sillon de Bretagne,47.24555982,-1.60857095,"[{'numLigne': '129'}, {'numLigne': '159'}, {'numLigne': '189'}, {'numLigne': '3'}, {'numLigne': '3B'}, {'numLigne': '50'}, {'numLigne': '54'}]"
SINI,Sinière,47.22578442,-1.67785029,"[{'numLigne': '101'}, {'numLigne': '71'}]"
SJAC,St-Jacques 2,47.19401533,-1.53764642,"[{'numLigne': '172'}, {'numLigne': '42'}]"
SJBO,St-Jean-de-Boiseau,47.19585207,-1.72489753,"[{'numLigne': '128'}, {'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}, {'numLigne': 'E8'}]"
SJEA,St-Jean,47.1917801,-1.52374341,[{'numLigne': '30'}]
SJPO,St-Joseph de Porterie,47.26783775,-1.51706376,"[{'numLigne': 'C6'}, {'numLigne': 'LC'}]"
SLAU,St-Laurent,47.22332035,-1.59780817,[{'numLigne': 'C6'}]
SLCE,Ste-Luce,47.25035223,-1.48498474,"[{'numLigne': '107'}, {'numLigne': '117'}, {'numLigne': '127'}, {'numLigne': '137'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': 'C7'}]"
SLDA,Solidarité,47.21718879,-1.58744262,"[{'numLigne': '10'}, {'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': 'C1'}]"
SLEN,Suzanne Lenglen,47.22914252,-1.58818738,[{'numLigne': '54'}]
SLGE,Salorges,47.20473102,-1.57503087,"[{'numLigne': '81'}, {'numLigne': 'C20'}, {'numLigne': 'LO'}]"
SLVI,St-Léger-les-Vignes,47.13640898,-1.72976387,"[{'numLigne': '108'}, {'numLigne': '118'}, {'numLigne': '98'}]"
SMAR,St-Martin,47.21336432,-1.69304592,[{'numLigne': '91'}]
SMHI,St-Mihiel,47.22311737,-1.5533713,[{'numLigne': '2'}]
SMIC,St-Michel,47.22414752,-1.64454074,[{'numLigne': '93'}]
SNIC,St-Nicolas,47.21549162,-1.56048373,"[{'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': '26'}, {'numLigne': '54'}, {'numLigne': 'C1'}, {'numLigne': 'C3'}, {'numLigne': 'C6'}]"
SNUC,Stade SNUC,47.2280461,-1.58070255,[{'numLigne': '10'}]
SOCH,Souchais,47.30765337,-1.48974686,"[{'numLigne': '85'}, {'numLigne': '95'}]"
SOEC,Souchais École,47.3036716,-1.49846486,"[{'numLigne': '85'}, {'numLigne': '95'}]"
SORI,Sorin,47.19525129,-1.56773109,"[{'numLigne': '36'}, {'numLigne': 'LS'}]"
SOUI,Souillarderie,47.23841806,-1.51613393,"[{'numLigne': '1'}, {'numLigne': '187'}, {'numLigne': '1B'}, {'numLigne': 'C7'}]"
SOWE,Soweto,47.23327207,-1.65156746,[{'numLigne': '93'}]
SPHI,Saphirs,47.20494966,-1.65791541,"[{'numLigne': '50'}, {'numLigne': '81'}]"
SPIN,Saupin,47.21428859,-1.53739607,[{'numLigne': '54'}]
SPLO,Ste-Philomène,47.21189407,-1.72466122,[{'numLigne': '141'}]
SPRU,Sully Prudhomme,47.2361546,-1.59650425,"[{'numLigne': '54'}, {'numLigne': '59'}]"
SPSA,St-Paul - Salengro,47.18534886,-1.54626705,[{'numLigne': 'C4'}]
SRDI,Sarradin,47.2204755,-1.57023306,"[{'numLigne': '26'}, {'numLigne': '54'}]"
SRNI,Les Sorinières,47.15918543,-1.51809294,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
SRTR,Sartre,47.21429811,-1.64023862,[{'numLigne': '71'}]
SSEB,St-Sébastien-sur-Loire,47.20751612,-1.50293935,"[{'numLigne': '152'}, {'numLigne': '162'}, {'numLigne': '30'}, {'numLigne': 'C9'}]"
SSTA,St-Stanislas,47.22219743,-1.55660951,"[{'numLigne': '12'}, {'numLigne': '23'}, {'numLigne': '2B'}, {'numLigne': 'C2'}, {'numLigne': 'LO'}]"
STBS,Stade,47.19131565,-1.70790343,"[{'numLigne': '128'}, {'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}]"
STHR,Alexandre Vincent-Ste-Thérèse,47.23266376,-1.57733827,"[{'numLigne': '3'}, {'numLigne': '3B'}]"
STPI,St-Pierre,47.21803175,-1.55194397,"[{'numLigne': '11'}, {'numLigne': '12'}, {'numLigne': 'C1'}, {'numLigne': 'C6'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}]"
STXU,St-Exupéry,47.15280587,-1.59487324,[{'numLigne': '38'}]
SUCO,Surcouf,47.26884475,-1.44581947,"[{'numLigne': '105'}, {'numLigne': '127'}, {'numLigne': '137'}]"
SVAU,Savaudière,47.28925918,-1.51477024,"[{'numLigne': '115'}, {'numLigne': '75'}]"
SVDI,Solvardière,47.21811576,-1.64184443,"[{'numLigne': '50'}, {'numLigne': '91'}]"
SVIN,Stévin,47.26008032,-1.63425105,"[{'numLigne': '119'}, {'numLigne': '129'}, {'numLigne': '139'}, {'numLigne': '189'}, {'numLigne': '89'}]"
SVNN,Savonnières,47.19748509,-1.66277648,"[{'numLigne': '81'}, {'numLigne': 'NBI'}]"
SYRM,Syrma,47.27704383,-1.47035183,[{'numLigne': '77'}]
TADI,Taillandier,47.2143426,-1.71651857,[{'numLigne': '101'}]
TAID,Toutes Aides,47.22611817,-1.52304846,"[{'numLigne': '10'}, {'numLigne': '12'}, {'numLigne': '137'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '1B'}, {'numLigne': '87'}]"
TBAU,Thébaudières,47.31056591,-1.35886767,[{'numLigne': '67'}]
TBCH,Trébuchet,47.21977697,-1.54559314,"[{'numLigne': '11'}, {'numLigne': '12'}, {'numLigne': 'C1'}, {'numLigne': 'C6'}]"
TBER,Tristan Bernard,47.20580571,-1.46488733,[{'numLigne': '162'}]
TBLY,Tabarly,47.19552476,-1.54898736,[{'numLigne': '36'}]
TCHE,Trois Chênes,47.25818959,-1.47403605,"[{'numLigne': '105'}, {'numLigne': '107'}, {'numLigne': '135'}, {'numLigne': '147'}, {'numLigne': '87'}]"
TDGA,Tredégar,47.25473351,-1.6036918,"[{'numLigne': '116'}, {'numLigne': '179'}, {'numLigne': '50'}, {'numLigne': '79'}]"
TEBS,Tertre,47.19668985,-1.74452027,"[{'numLigne': '128'}, {'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}]"
TEIF,Tour Eiffel,47.19958731,-1.75425712,"[{'numLigne': '128'}, {'numLigne': '138'}, {'numLigne': '148'}, {'numLigne': '78'}, {'numLigne': 'E8'}]"
TENA,Tertre,47.21442014,-1.60786096,"[{'numLigne': '1'}, {'numLigne': '11'}, {'numLigne': '1B'}, {'numLigne': 'C20'}, {'numLigne': 'LO'}]"
TERR,Terray,47.2518203,-1.52741713,"[{'numLigne': '23'}, {'numLigne': '80'}, {'numLigne': 'LN'}]"
THAT,Théatre,47.21635019,-1.72856903,[{'numLigne': '91'}]
THCE,Centre de Thouaré-sur-Loire,47.26655719,-1.44142385,"[{'numLigne': '105'}, {'numLigne': '127'}, {'numLigne': '135'}, {'numLigne': '137'}, {'numLigne': '67'}, {'numLigne': '77'}, {'numLigne': 'C7'}]"
THEB,Thébaudières,47.24437424,-1.60636726,"[{'numLigne': '54'}, {'numLigne': '89'}]"
TILL,Tillay,47.2287954,-1.60627659,"[{'numLigne': '59'}, {'numLigne': 'C6'}]"
TJOI,Toutes Joies,47.22119467,-1.57292964,"[{'numLigne': '26'}, {'numLigne': '3B'}, {'numLigne': '54'}]"
TLDI,Télindière,47.19614258,-1.73707782,"[{'numLigne': '128'}, {'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}]"
TLSA,Talensac,47.22158633,-1.55603622,"[{'numLigne': '12'}, {'numLigne': '23'}, {'numLigne': '2B'}, {'numLigne': 'C2'}, {'numLigne': 'LO'}]"
TMET,Trois Métairies,47.17639742,-1.50163238,"[{'numLigne': '102'}, {'numLigne': '192'}, {'numLigne': '28'}]"
TMLI,Tourmaline,47.22141243,-1.63243835,"[{'numLigne': '1'}, {'numLigne': '1B'}]"
TMOU,Trois Moulins,47.17812008,-1.54428975,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
TMSS,Trémissinière,47.23810458,-1.54427876,[{'numLigne': '23'}]
TNVA,Terre Neuvas,47.1858915,-1.59135787,[{'numLigne': '36'}]
TOSC,Toscane,47.28327006,-1.54835331,[{'numLigne': 'LCE'}]
TOTR,Tortière,47.23522257,-1.54962352,"[{'numLigne': '10'}, {'numLigne': '23'}]"
TOUG,Tougas,47.19414178,-1.63966591,[{'numLigne': '81'}]
TPCH,Terpsichore,47.28237319,-1.50249485,"[{'numLigne': '115'}, {'numLigne': '95'}]"
TPOD,Tripode,47.20850406,-1.540678,[{'numLigne': '4'}]
TRCA,Tréca,47.25016823,-1.50137284,[{'numLigne': '80'}]
TRIA,Trianon,47.27322232,-1.43038312,"[{'numLigne': '67'}, {'numLigne': 'C7'}]"
TRNE,Tribunes,47.24908586,-1.56848774,"[{'numLigne': '26'}, {'numLigne': 'C20'}]"
TROC,Trocardière,47.1831856,-1.57028594,"[{'numLigne': '2'}, {'numLigne': '3'}]"
TRQU,Terres Quartières,47.13472563,-1.65954391,[{'numLigne': '98'}]
TRTS,Tarentaise,47.27742305,-1.43411983,[{'numLigne': '135'}]
TTMO,Trentemoult,47.1915174,-1.58273297,"[{'numLigne': '30'}, {'numLigne': '36'}, {'numLigne': '97'}]"
TZEL,Touzelles,47.20835048,-1.46691839,"[{'numLigne': '162'}, {'numLigne': '60'}]"
UBRU,Usine Brûlée,47.19494901,-1.6319294,"[{'numLigne': '131'}, {'numLigne': '81'}]"
UGAZ,Usine à gaz,47.19462474,-1.620409,"[{'numLigne': '131'}, {'numLigne': '81'}]"
UTCH,Utrecht,47.28314109,-1.55218221,[{'numLigne': 'LCE'}]
UTLO,Utrillo,47.18206569,-1.5634668,[{'numLigne': '33'}]
VAIL,Vaillant,47.19962676,-1.67113033,"[{'numLigne': '50'}, {'numLigne': '81'}, {'numLigne': '91'}]"
VALL,Vallée,47.25087942,-1.57668761,"[{'numLigne': '109'}, {'numLigne': '59'}, {'numLigne': '96'}, {'numLigne': 'C2'}, {'numLigne': 'C20'}]"
VARI,Vincent Auriol,47.22179776,-1.59227572,"[{'numLigne': 'C3'}, {'numLigne': 'C6'}]"
VCSO,Vaucanson,47.21288501,-1.58157525,"[{'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': 'C1'}]"
VDCE,Val du Cens,47.2610839,-1.66515341,"[{'numLigne': '139'}, {'numLigne': '149'}, {'numLigne': '159'}, {'numLigne': '169'}, {'numLigne': '69'}]"
VDLO,Vieux Doulon,47.23548982,-1.50402199,"[{'numLigne': '12'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '87'}]"
VDNI,Ville au Denis,47.1627817,-1.62703642,[{'numLigne': '88'}]
VDUR,Verdure,47.19591839,-1.65340905,"[{'numLigne': '81'}, {'numLigne': 'NBI'}]"
VEAG,Véga,47.27966997,-1.46445133,[{'numLigne': '77'}]
VEGE,Verger,47.2930916,-1.49704348,"[{'numLigne': '75'}, {'numLigne': '85'}, {'numLigne': '95'}]"
VEIE,Verrière,47.2768476,-1.57051647,"[{'numLigne': '126'}, {'numLigne': '96'}]"
VEND,Vendée,47.20829389,-1.46863248,[{'numLigne': '162'}]
VEPR,Vesprées,47.24608554,-1.50227012,"[{'numLigne': '127'}, {'numLigne': '137'}, {'numLigne': 'C7'}]"
VERL,Verlaine,47.23333811,-1.59457807,"[{'numLigne': '54'}, {'numLigne': '59'}]"
VEXP,Village Expo,47.21462541,-1.61501436,"[{'numLigne': '23'}, {'numLigne': '59'}]"
VFOU,Vieux Four,47.19093184,-1.70087103,"[{'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}]"
VGAC,Vincent Gâche,47.20635971,-1.54818815,"[{'numLigne': '2'}, {'numLigne': '3'}, {'numLigne': '3B'}, {'numLigne': '5'}, {'numLigne': 'LC'}]"
VIAR,Viarme-Talensac,47.22118375,-1.56261703,"[{'numLigne': '3'}, {'numLigne': '3B'}]"
VIER,Viv'Erdre,47.28563361,-1.55037822,[{'numLigne': 'LCE'}]
VILE,Violettes,47.19813167,-1.50887313,[{'numLigne': '30'}]
VINE,Villeneuve,47.19411407,-1.51320907,[{'numLigne': '30'}]
VISO,Vison,47.24421766,-1.50967453,[{'numLigne': '12'}]
VIVI,Viviers,47.17308163,-1.48488496,"[{'numLigne': '102'}, {'numLigne': '192'}, {'numLigne': '28'}]"
VRIE,Vrière,47.28210909,-1.55607767,"[{'numLigne': '116'}, {'numLigne': '86'}]"
VRPD,Vert Praud,47.16658153,-1.54992478,[{'numLigne': '33'}]
VSCO,Vincent Scotto,47.25204128,-1.56632259,"[{'numLigne': '116'}, {'numLigne': '26'}, {'numLigne': '2B'}, {'numLigne': '86'}]"
DPVT,Vertonne,47.18708768,-1.49434,"[{'numLigne': '102'}, {'numLigne': '28'}]"
VTOU,Vertou,47.16885458,-1.47111255,"[{'numLigne': '102'}, {'numLigne': '112'}, {'numLigne': '122'}, {'numLigne': '192'}, {'numLigne': '28'}, {'numLigne': '42'}, {'numLigne': '47'}, {'numLigne': '60'}, {'numLigne': '97'}, {'numLigne': 'E4'}]"
VVRE,Vièvre,47.1980661,-1.81440774,[{'numLigne': '128'}]
WATT,Wattignies,47.20380749,-1.54641697,"[{'numLigne': '2'}, {'numLigne': '3'}, {'numLigne': '3B'}, {'numLigne': 'LC'}]"
WDIS,Walt Disney,47.19488704,-1.49000938,[{'numLigne': '27'}]
XBON,Croix Bonneau,47.20962828,-1.59521524,"[{'numLigne': '1'}, {'numLigne': '11'}, {'numLigne': '1B'}, {'numLigne': '81'}, {'numLigne': 'LO'}]"
XJAN,Croix Jeannette,47.17162796,-1.6238608,"[{'numLigne': '36'}, {'numLigne': '88'}]"
XREZ,Croix de Rezé,47.18002827,-1.55899868,"[{'numLigne': '30'}, {'numLigne': '38'}, {'numLigne': 'LS'}]"
XSYY,Croisy,47.25383423,-1.62730496,"[{'numLigne': '149'}, {'numLigne': '159'}, {'numLigne': '169'}, {'numLigne': '69'}]"
XTRU,Croix Truin,47.19136106,-1.71173896,"[{'numLigne': '128'}, {'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}, {'numLigne': 'E8'}]"
ZENI,Zénith,47.23061352,-1.62941868,[{'numLigne': 'C3'}]
ZOLA,Zola,47.21381063,-1.58613736,"[{'numLigne': '10'}, {'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': 'C1'}]"
